ID_vente;Date mutation;Valeur fonciere;ID_bien
6807;2020-01-09;755000;6807
6808;2020-01-28;799524;6808
6809;2020-02-04;143810;6809
6810;2020-01-30;90000;6810
6811;2020-01-30;155000;6811
6812;2020-01-27;537000;6812
6813;2020-02-03;120400;6813
6814;2020-01-30;243750;6814
6815;2020-02-04;157000;6815
6816;2020-02-05;108000;6816
6817;2020-02-06;215000;6817
6818;2020-01-15;162000;6818
6819;2020-02-03;98000;6819
6820;2020-02-04;168000;6820
6821;2020-01-27;92650;6821
6822;2020-01-31;190000;6822
6823;2020-02-13;342800;6823
6824;2020-02-14;138860;6824
6825;2020-01-30;155000;6825
6826;2020-02-06;253000;6826
6827;2020-02-03;123750;6827
6828;2020-02-05;177000;6828
6829;2020-02-10;360000;6829
6830;2020-02-10;198000;6830
6831;2020-02-13;338430;6831
6832;2020-02-06;280000;6832
6833;2020-02-10;200000;6833
6834;2020-02-14;332500;6834
6835;2020-02-06;115000;6835
6836;2020-02-06;207000;6836
6837;2020-01-20;177000;6837
6838;2020-02-07;135000;6838
6839;2020-02-05;335000;6839
6840;2020-01-29;182000;6840
6841;2020-01-30;262000;6841
6842;2020-02-19;282500;6842
6843;2020-02-14;141790;6843
6844;2020-02-26;155000;6844
6845;2020-02-13;137000;6845
6846;2020-02-20;210000;6846
6847;2020-02-20;185000;6847
6848;2020-02-11;460000;6848
6849;2020-02-21;229500;6849
6850;2020-02-11;129300;6850
6851;2020-02-18;315000;6851
6852;2020-02-27;55575;6852
6853;2020-02-13;151000;6853
6854;2020-02-21;220000;6854
6855;2020-01-30;160000;6855
6856;2020-02-20;160500;6856
6857;2020-02-13;129684;6857
6858;2020-01-31;270000;6858
6859;2020-02-17;113760;6859
6860;2020-02-17;172700;6860
6861;2020-02-13;136000;6861
6862;2020-02-26;179000;6862
6863;2020-02-19;175500;6863
6864;2020-02-21;150000;6864
6865;2020-02-24;150000;6865
6866;2020-02-11;235500;6866
6867;2020-02-25;147500;6867
6868;2020-03-03;80000;6868
6869;2020-02-26;244000;6869
6870;2020-03-04;255000;6870
6871;2020-02-13;142955;6871
6872;2020-02-28;227185;6872
6873;2020-02-25;120600;6873
6874;2020-02-28;100000;6874
6875;2020-02-13;280043;6875
6876;2020-02-27;246300;6876
6877;2020-02-19;180000;6877
6878;2020-02-26;95500;6878
6879;2020-02-28;129000;6879
6880;2020-02-13;145000;6880
6881;2020-03-11;235400;6881
6882;2020-02-28;119200;6882
6883;2020-02-21;194000;6883
6884;2020-02-14;325710;6884
6885;2020-02-17;72000;6885
6886;2020-02-28;288500;6886
6887;2020-02-28;180000;6887
6888;2020-02-20;138000;6888
6889;2020-03-04;160000;6889
6890;2020-02-19;177000;6890
6891;2020-03-10;143000;6891
6892;2020-02-25;284000;6892
6893;2020-03-13;83500;6893
6894;2020-02-28;79800;6894
6895;2020-03-09;122000;6895
6896;2020-02-14;212861;6896
6897;2020-02-21;287500;6897
6898;2020-02-18;270000;6898
6899;2020-03-13;50000;6899
6900;2020-02-20;112580;6900
6901;2020-03-03;245000;6901
6902;2020-03-11;221800;6902
6903;2020-03-13;302000;6903
6904;2020-02-20;159101;6904
6905;2020-03-11;68870;6905
6906;2020-03-13;256000;6906
6907;2020-03-16;277500;6907
6908;2020-03-11;555000;6908
6909;2020-03-09;77000;6909
6910;2020-03-17;218926;6910
6911;2020-02-20;144000;6911
6912;2020-02-18;180000;6912
6913;2020-02-24;233900;6913
6914;2020-02-26;165000;6914
6915;2020-02-27;71000;6915
6916;2020-03-20;142000;6916
6917;2020-03-06;129320;6917
6918;2020-02-25;275000;6918
6919;2020-03-11;111350;6919
6920;2020-03-16;154300;6920
6921;2020-03-17;148000;6921
6922;2020-03-23;147000;6922
6923;2020-03-24;162000;6923
6924;2020-03-16;252000;6924
6925;2020-03-17;235510;6925
6926;2020-03-02;158800;6926
6927;2020-03-17;145000;6927
6928;2020-03-18;250000;6928
6929;2020-03-30;114000;6929
6930;2020-03-06;44444;6930
6931;2020-03-13;830000;6931
6932;2020-03-23;213165;6932
6933;2020-03-26;157000;6933
6934;2020-03-24;207000;6934
6935;2020-03-26;100000;6935
6936;2020-03-20;220500;6936
6937;2020-03-18;159000;6937
6938;2020-03-12;164951;6938
6939;2020-03-31;128130;6939
6940;2020-03-19;294000;6940
6941;2020-03-11;58000;6941
6942;2020-04-10;109000;6942
6943;2020-03-11;180000;6943
6944;2020-03-18;158603;6944
6945;2020-04-15;176000;6945
6946;2020-04-10;694000;6946
6947;2020-04-10;79900;6947
6948;2020-04-15;150000;6948
6949;2020-03-19;90000;6949
6950;2020-04-17;192000;6950
6951;2020-03-27;162000;6951
6952;2020-04-10;307000;6952
6953;2020-04-21;115000;6953
6954;2020-04-15;73000;6954
6955;2020-04-14;177500;6955
6956;2020-04-24;88000;6956
6957;2020-04-30;54400;6957
6958;2020-04-24;125000;6958
6959;2020-04-27;346000;6959
6960;2020-04-17;169500;6960
6961;2020-04-14;193000;6961
6962;2020-04-17;137000;6962
6963;2020-04-24;100000;6963
6964;2020-04-30;199000;6964
6965;2020-04-30;143250;6965
6966;2020-05-06;238000;6966
6967;2020-05-05;203000;6967
6968;2020-04-29;197000;6968
6969;2020-04-30;135850;6969
6970;2020-05-11;259100;6970
6971;2020-05-06;458700;6971
6972;2020-04-30;387000;6972
6973;2020-05-12;110000;6973
6974;2020-05-16;590000;6974
6975;2020-04-29;151000;6975
6976;2020-05-18;210420;6976
6977;2020-04-17;380000;6977
6978;2020-04-24;51420;6978
6979;2020-04-30;195000;6979
6980;2020-05-12;69945;6980
6981;2020-05-12;204000;6981
6982;2020-05-04;126000;6982
6983;2020-05-12;488561;6983
6984;2020-04-24;88000;6984
6985;2020-04-30;185000;6985
6986;2020-05-18;600000;6986
6987;2020-05-18;112700;6987
6988;2020-05-14;301800;6988
6989;2020-04-30;425000;6989
6990;2020-05-12;315000;6990
6991;2020-05-19;155000;6991
6992;2020-05-14;93000;6992
6993;2020-04-30;65000;6993
6994;2020-05-14;135000;6994
6995;2020-05-25;169000;6995
6996;2020-05-20;282000;6996
6997;2020-05-22;87200;6997
6998;2020-05-13;125000;6998
6999;2020-04-24;105000;6999
7000;2020-05-12;200573;7000
7001;2020-05-05;78600;7001
7002;2020-05-12;87700;7002
7003;2020-05-06;88000;7003
7004;2020-05-12;72000;7004
7005;2020-05-12;407500;7005
7006;2020-05-12;77000;7006
7007;2020-05-25;130000;7007
7008;2020-05-11;149000;7008
7009;2020-05-12;259052;7009
7010;2020-04-29;375200;7010
7011;2020-05-05;128500;7011
7012;2020-05-12;95250;7012
7013;2020-05-04;143050;7013
7014;2020-05-25;224000;7014
7015;2020-05-05;140000;7015
7016;2020-05-14;87000;7016
7017;2020-05-14;260000;7017
7018;2020-05-18;203400;7018
7019;2020-05-18;77500;7019
7020;2020-05-20;167000;7020
7021;2020-04-30;255000;7021
7022;2020-05-14;198000;7022
7023;2020-05-07;142000;7023
7024;2020-05-28;152000;7024
7025;2020-05-29;165861;7025
7026;2020-05-13;165000;7026
7027;2020-05-25;265000;7027
7028;2020-05-14;221800;7028
7029;2020-05-20;143400;7029
7030;2020-05-29;190000;7030
7031;2020-05-29;170000;7031
7032;2020-05-13;180000;7032
7033;2020-05-19;355000;7033
7034;2020-05-19;432600;7034
7035;2020-05-15;257373;7035
7036;2020-05-19;159000;7036
7037;2020-05-13;130180;7037
7038;2020-05-19;262000;7038
7039;2020-05-25;88000;7039
7040;2020-05-20;206000;7040
7041;2020-05-18;248900;7041
7042;2020-05-26;940000;7042
7043;2020-06-02;290000;7043
7044;2020-06-03;146000;7044
7045;2020-05-29;1096150;7045
7046;2020-05-19;430000;7046
7047;2020-05-22;100000;7047
7048;2020-05-28;122000;7048
7049;2020-05-19;120000;7049
7050;2020-06-05;400000;7050
7051;2020-05-20;110000;7051
7052;2020-06-02;118200;7052
7053;2020-05-19;118310;7053
7054;2020-05-27;201700;7054
7055;2020-05-28;671000;7055
7056;2020-05-11;210000;7056
7057;2020-05-19;220000;7057
7058;2020-06-03;275000;7058
7059;2020-05-25;463000;7059
7060;2020-05-27;174000;7060
7061;2020-05-28;210480;7061
7062;2020-05-29;110000;7062
7063;2020-06-05;591000;7063
7064;2020-05-25;135000;7064
7065;2020-05-19;107000;7065
7066;2020-05-20;105000;7066
7067;2020-06-05;222500;7067
7068;2020-06-08;145800;7068
7069;2020-05-20;116300;7069
7070;2020-06-11;230000;7070
7071;2020-06-03;146700;7071
7072;2020-06-08;141238;7072
7073;2020-06-05;223000;7073
7074;2020-05-18;208900;7074
7075;2020-05-26;210000;7075
7076;2020-05-29;246000;7076
7077;2020-06-03;130000;7077
7078;2020-05-29;228000;7078
7079;2020-05-20;188300;7079
7080;2020-05-29;115700;7080
7081;2020-05-20;220000;7081
7082;2020-05-19;245000;7082
7083;2020-05-26;129870;7083
7084;2020-06-08;55000;7084
7085;2020-05-26;470000;7085
7086;2020-05-29;282000;7086
7087;2020-06-12;399950;7087
7088;2020-06-17;117000;7088
7089;2020-06-09;215000;7089
7090;2020-05-29;713810;7090
7091;2020-06-12;184000;7091
7092;2020-05-22;140000;7092
7093;2020-05-26;154000;7093
7094;2020-05-29;230000;7094
7095;2020-06-12;124010;7095
7096;2020-06-17;194000;7096
7097;2020-05-29;94787;7097
7098;2020-06-17;108072;7098
7099;2020-06-22;158000;7099
7100;2020-05-27;140000;7100
7101;2020-06-08;104240;7101
7102;2020-06-05;144400;7102
7103;2020-06-12;210000;7103
7104;2020-06-15;120000;7104
7105;2020-05-28;138004;7105
7106;2020-06-11;118600;7106
7107;2020-06-02;110000;7107
7108;2020-06-03;165000;7108
7109;2020-06-17;121000;7109
7110;2020-06-13;119000;7110
7111;2020-05-28;193400;7111
7112;2020-06-23;320000;7112
7113;2020-06-10;105000;7113
7114;2020-06-23;233000;7114
7115;2020-06-16;340000;7115
7116;2020-06-18;130000;7116
7117;2020-05-28;104500;7117
7118;2020-06-04;229000;7118
7119;2020-06-26;120500;7119
7120;2020-06-10;158000;7120
7121;2020-06-03;120000;7121
7122;2020-06-23;140000;7122
7123;2020-06-19;120750;7123
7124;2020-06-19;63000;7124
7125;2020-06-24;168000;7125
7126;2020-06-22;185000;7126
7127;2020-06-03;277050;7127
7128;2020-06-11;144250;7128
7129;2020-06-15;91500;7129
7130;2020-06-15;317450;7130
7131;2020-06-12;186000;7131
7132;2020-06-26;138100;7132
7133;2020-06-17;215000;7133
7134;2020-06-17;120000;7134
7135;2020-06-23;346667.94;7135
7136;2020-06-05;55000;7136
7137;2020-06-16;469950;7137
7138;2020-06-15;228400;7138
7139;2020-06-23;235000;7139
7140;2020-06-18;154000;7140
7141;2020-06-25;164180;7141
7142;2020-06-22;226000;7142
7143;2020-06-29;78500;7143
7144;2020-06-24;273100;7144
7145;2020-06-22;400000;7145
7146;2020-06-26;70000;7146
7147;2020-06-29;92000;7147
7148;2020-06-23;126500;7148
7149;2020-06-25;85000;7149
7150;2020-06-10;160000;7150
7151;2020-06-12;805230;7151
7152;2020-06-29;250000;7152
7153;2020-06-29;218000;7153
7154;2020-06-10;220000;7154
7155;2020-06-30;177500;7155
7156;2020-06-30;75000;7156
7157;2020-06-16;238000;7157
7158;2020-06-23;112000;7158
7159;2020-06-30;870000;7159
7160;2020-06-18;627420;7160
7161;2020-06-30;213000;7161
7162;2020-06-25;38854;7162
7163;2020-06-16;230000;7163
7164;2020-06-29;213000;7164
7165;2020-02-03;156000;7165
7166;2020-01-20;63810;7166
7167;2020-02-19;54000;7167
7168;2020-02-21;90000;7168
7169;2020-02-26;46500;7169
7170;2020-03-16;94000;7170
7171;2020-03-09;71000;7171
7172;2020-04-03;95500;7172
7173;2020-04-07;43000;7173
7174;2020-03-10;121000;7174
7175;2020-04-10;62000;7175
7176;2020-04-14;60000;7176
7177;2020-04-21;38000;7177
7178;2020-04-17;69500;7178
7179;2020-05-05;110000;7179
7180;2020-05-11;61000;7180
7181;2020-05-15;115500;7181
7182;2020-06-02;75000;7182
7183;2020-05-26;86000;7183
7184;2020-06-02;134750;7184
7185;2020-05-27;66000;7185
7186;2020-06-16;50000;7186
7187;2020-06-16;46000;7187
7188;2020-06-03;87990;7188
7189;2020-06-11;50000;7189
7190;2020-06-23;130000;7190
7191;2020-06-18;114000;7191
7192;2020-06-16;128000;7192
7193;2020-06-17;99950;7193
7194;2020-06-16;110000;7194
7195;2020-06-24;89000;7195
7196;2020-06-19;75000;7196
7197;2020-06-17;74800;7197
7198;2020-06-26;335000;7198
7199;2020-02-11;79500;7199
7200;2020-02-27;110280;7200
7201;2020-02-21;60500;7201
7202;2020-02-20;68000;7202
7203;2020-04-17;66000;7203
7204;2020-05-25;81000;7204
7205;2020-01-02;81795;7205
7206;2020-01-15;115000;7206
7207;2020-01-06;90000;7207
7208;2020-01-17;123000;7208
7209;2020-01-28;139500;7209
7210;2020-01-30;372000;7210
7211;2020-01-14;53598;7211
7212;2020-01-30;149000;7212
7213;2020-02-04;60000;7213
7214;2020-01-15;65500;7214
7215;2020-01-24;90000;7215
7216;2020-02-05;108000;7216
7217;2020-02-12;77050.48;7217
7218;2020-02-27;109100;7218
7219;2020-02-21;117100;7219
7220;2020-02-28;135000;7220
7221;2020-02-28;129021.61;7221
7222;2020-02-28;102151;7222
7223;2020-03-10;102200;7223
7224;2020-03-03;167000;7224
7225;2020-03-11;102240;7225
7226;2020-02-20;50000;7226
7227;2020-03-24;125660;7227
7228;2020-02-28;54459;7228
7229;2020-03-04;69900;7229
7230;2020-03-25;70000;7230
7231;2020-04-16;62500;7231
7232;2020-03-27;87000;7232
7233;2020-03-31;37523;7233
7234;2020-03-12;66000;7234
7235;2020-04-16;56600;7235
7236;2020-05-07;155000;7236
7237;2020-03-16;62300;7237
7238;2020-05-18;80000;7238
7239;2020-04-28;76000;7239
7240;2020-05-13;72000;7240
7241;2020-05-25;92000;7241
7242;2020-05-11;136000;7242
7243;2020-05-26;65000;7243
7244;2020-05-20;61500;7244
7245;2020-05-20;87130;7245
7246;2020-05-11;90500;7246
7247;2020-05-20;69000;7247
7248;2020-05-25;63000;7248
7249;2020-06-17;73444.01;7249
7250;2020-05-29;115000;7250
7251;2020-06-02;55700;7251
7252;2020-06-05;67000;7252
7253;2020-06-10;150000;7253
7254;2020-06-05;254500;7254
7255;2020-06-05;56000;7255
7256;2020-06-30;97400;7256
7257;2020-06-12;57995;7257
7258;2020-06-05;95000;7258
7259;2020-06-12;40000;7259
7260;2020-06-23;71000;7260
7261;2020-06-30;63000;7261
7262;2020-06-16;81800;7262
7263;2020-01-29;219000;7263
7264;2020-01-11;111400;7264
7265;2020-01-20;64500;7265
7266;2020-02-04;182770;7266
7267;2020-02-05;77850;7267
7268;2020-02-06;202000;7268
7269;2020-02-05;60000;7269
7270;2020-02-12;147000;7270
7271;2020-01-24;242319;7271
7272;2020-02-06;217000;7272
7273;2020-02-17;317000;7273
7274;2020-02-07;108000;7274
7275;2020-02-12;47500;7275
7276;2020-02-19;70000;7276
7277;2020-02-16;106800;7277
7278;2020-02-18;294420;7278
7279;2020-01-29;164700;7279
7280;2020-02-18;268311;7280
7281;2020-01-27;363050;7281
7282;2020-01-20;507000;7282
7283;2020-02-03;118950;7283
7284;2020-02-20;85500;7284
7285;2020-02-19;173000;7285
7286;2020-02-18;109000;7286
7287;2020-02-07;98200;7287
7288;2020-02-14;541500;7288
7289;2020-02-07;300000;7289
7290;2020-02-19;76000;7290
7291;2020-02-14;70000;7291
7292;2020-02-07;228220;7292
7293;2020-02-27;124000;7293
7294;2020-02-06;325000;7294
7295;2020-02-27;161792;7295
7296;2020-02-19;168000;7296
7297;2020-02-06;261000;7297
7298;2020-03-03;259300;7298
7299;2020-03-03;354000;7299
7300;2020-02-28;71400;7300
7301;2020-02-27;154000;7301
7302;2020-02-12;267140;7302
7303;2020-02-20;343000;7303
7304;2020-03-04;90500;7304
7305;2020-03-16;271000;7305
7306;2020-03-27;175000;7306
7307;2020-04-09;61750;7307
7308;2020-03-31;174500;7308
7309;2020-03-04;80684.51;7309
7310;2020-04-16;101000;7310
7311;2020-04-10;347900;7311
7312;2020-04-24;170000;7312
7313;2020-04-30;54000;7313
7314;2020-05-05;332000;7314
7315;2020-05-05;214970;7315
7316;2020-05-06;299200;7316
7317;2020-05-11;180388;7317
7318;2020-05-13;73500;7318
7319;2020-05-15;152200;7319
7320;2020-04-17;75500;7320
7321;2020-05-11;115500;7321
7322;2020-05-15;496000;7322
7323;2020-05-19;63000;7323
7324;2020-05-26;154155;7324
7325;2020-05-22;338820;7325
7326;2020-05-19;107000;7326
7327;2020-06-03;82000;7327
7328;2020-05-15;126450;7328
7329;2020-05-12;155050;7329
7330;2020-05-13;180650;7330
7331;2020-06-05;85000;7331
7332;2020-05-13;102000;7332
7333;2020-05-29;153000;7333
7334;2020-05-28;76000;7334
7335;2020-06-05;190000;7335
7336;2020-05-29;319800;7336
7337;2020-05-19;102000;7337
7338;2020-05-22;217200;7338
7339;2020-06-03;262000;7339
7340;2020-05-29;287000;7340
7341;2020-05-29;62000;7341
7342;2020-05-29;380000;7342
7343;2020-06-05;153500;7343
7344;2020-05-25;140000;7344
7345;2020-06-08;148500;7345
7346;2020-05-18;110000;7346
7347;2020-06-22;89100;7347
7348;2020-05-26;255000;7348
7349;2020-06-25;114500;7349
7350;2020-06-05;341900;7350
7351;2020-06-02;135000;7351
7352;2020-06-15;256868;7352
7353;2020-06-15;156300;7353
7354;2020-06-05;107500;7354
7355;2020-06-19;205000;7355
7356;2020-06-19;57000;7356
7357;2020-06-23;260000;7357
7358;2020-06-26;202000;7358
7359;2020-06-19;90000;7359
7360;2020-06-22;166000;7360
7361;2020-01-07;144310;7361
7362;2020-01-09;87450;7362
7363;2020-01-07;69000;7363
7364;2020-01-08;133900;7364
7365;2020-01-10;75800;7365
7366;2020-01-06;137000;7366
7367;2020-01-10;85370;7367
7368;2020-01-10;98000;7368
7369;2020-01-07;76400;7369
7370;2020-01-10;503700;7370
7371;2020-01-16;45000;7371
7372;2020-01-17;105700;7372
7373;2020-01-06;72000;7373
7374;2020-01-14;340950;7374
7375;2020-01-13;59800;7375
7376;2020-01-15;90810;7376
7377;2020-01-10;85650;7377
7378;2020-01-17;152000;7378
7379;2020-01-10;77000;7379
7380;2020-01-09;75000;7380
7381;2020-01-10;130000;7381
7382;2020-01-21;58200;7382
7383;2020-01-17;83750;7383
7384;2020-01-02;139900;7384
7385;2020-01-10;164000;7385
7386;2020-01-21;165000;7386
7387;2020-01-17;130905;7387
7388;2020-01-14;105000;7388
7389;2020-01-10;121800;7389
7390;2020-01-24;135000;7390
7391;2020-01-22;115500;7391
7392;2020-01-06;88000;7392
7393;2020-01-10;9000;7393
7394;2020-01-10;169600;7394
7395;2020-01-28;133000;7395
7396;2020-01-31;110260;7396
7397;2020-01-03;98545;7397
7398;2020-01-24;58450;7398
7399;2020-01-20;146000;7399
7400;2020-01-14;48162;7400
7401;2020-01-15;153130;7401
7402;2020-01-14;319000;7402
7403;2020-01-29;179830;7403
7404;2020-01-27;151000;7404
7405;2020-01-10;295245;7405
7406;2020-01-30;140000;7406
7407;2020-01-16;210100;7407
7408;2020-01-30;43000;7408
7409;2020-01-31;263450;7409
7410;2020-01-13;85000;7410
7411;2020-01-14;59000;7411
7412;2020-01-30;420000;7412
7413;2020-01-31;279000;7413
7414;2020-01-31;69900;7414
7415;2020-01-24;488000;7415
7416;2020-01-23;95000;7416
7417;2020-01-24;195000;7417
7418;2020-02-10;116350;7418
7419;2020-01-28;42000;7419
7420;2020-02-05;58500;7420
7421;2020-01-29;90755;7421
7422;2020-01-30;64260;7422
7423;2020-02-03;75000;7423
7424;2020-02-07;158000;7424
7425;2020-01-21;92350;7425
7426;2020-02-13;267200;7426
7427;2020-02-11;298000;7427
7428;2020-02-13;116500;7428
7429;2020-02-07;175130;7429
7430;2020-02-17;114670;7430
7431;2020-01-27;166450;7431
7432;2020-02-17;54000;7432
7433;2020-01-30;73500;7433
7434;2020-02-14;154000;7434
7435;2020-02-11;81600;7435
7436;2020-02-18;164100;7436
7437;2020-02-19;58000;7437
7438;2020-01-14;65160;7438
7439;2020-02-20;59000;7439
7440;2020-01-27;67000;7440
7441;2020-02-20;59320;7441
7442;2020-02-10;47560;7442
7443;2020-02-18;147700;7443
7444;2020-02-14;180900;7444
7445;2020-02-14;365000;7445
7446;2020-02-14;132000;7446
7447;2020-02-13;174010;7447
7448;2020-02-13;205350;7448
7449;2020-02-20;212000;7449
7450;2020-02-21;192600;7450
7451;2020-02-17;190000;7451
7452;2020-02-18;189600;7452
7453;2020-02-17;76000;7453
7454;2020-02-20;103000;7454
7455;2020-02-25;130580;7455
7456;2020-02-24;108750;7456
7457;2020-02-07;179150;7457
7458;2020-02-26;91000;7458
7459;2020-02-13;297650;7459
7460;2020-02-21;153170;7460
7461;2020-01-28;81800;7461
7462;2020-02-11;96500;7462
7463;2020-02-07;119000;7463
7464;2020-02-24;263570;7464
7465;2020-02-06;199000;7465
7466;2020-02-27;130000;7466
7467;2020-02-28;92000;7467
7468;2020-02-28;136000;7468
7469;2020-02-26;253000;7469
7470;2020-02-25;159000;7470
7471;2020-03-03;123000;7471
7472;2020-02-27;77500;7472
7473;2020-03-03;53000;7473
7474;2020-03-04;375431;7474
7475;2020-03-05;84000;7475
7476;2020-02-14;140000;7476
7477;2020-03-06;179800;7477
7478;2020-02-27;104000;7478
7479;2020-02-27;142000;7479
7480;2020-02-28;25800;7480
7481;2020-02-14;170000;7481
7482;2020-03-02;268400;7482
7483;2020-03-02;68000;7483
7484;2020-02-19;73000;7484
7485;2020-03-02;195000;7485
7486;2020-02-12;173000;7486
7487;2020-03-09;150000;7487
7488;2020-02-27;88000;7488
7489;2020-02-28;162800;7489
7490;2020-02-26;65030;7490
7491;2020-02-27;119000;7491
7492;2020-03-06;87500;7492
7493;2020-03-10;170050;7493
7494;2020-03-06;34000;7494
7495;2020-03-05;132200;7495
